11	0
36	0
39	0
44	0
44	0
48	0
49	0
53	0
52	0
50	0
50	0
50	0
50	0
57	0
38	0
47	0
42	0
45	0
41	0
41	0
42	0
40	0
42	0
44	0
41	0
42	0
44	0
42	0
44	0
47	0
41	0
44	0
47	0
51	0
57	0
51	0
53	0
59	0
55	0
53	0
55	0
51	0
51	0
53	0
51	0
53	0
55	0
52	0
53	0
54	0
52	0
54	0
58	0
52	0
54	0
70	0
73	0
67	0
67	0
73	0
68	0
68	0
71	0
66	0
71	0
53	0
60	0
56	0
57	0
55	0
57	0
59	0
56	0
57	0
59	0
57	0
59	0
63	0
56	0
59	0
60	0
62	0
63	0
66	0
67	0
63	0
62	0
62	0
62	0
62	0
67	0
62	0
71	0
67	0
69	0
65	0
65	0
67	0
65	0
67	0
69	0
66	0
67	0
68	0
66	0
68	0
73	0
65	0
68	0
73	0
73	0
75	0
76	0
74	0
79	0
79	0
77	0
79	0
75	0
75	0
77	0
75	0
77	0
79	0
76	0
77	0
78	0
76	0
78	0
83	0
75	0
77	0
88	0
90	0
86	0
86	0
91	0
88	0
88	0
88	0
88	0
88	0
88	0
94	0
95	0
96	0
97	0
98	0
96	0
98	0
104	0
97	0
102	0
100	0
83	0
97	0
89	0
92	0
86	0
89	0
87	0
97	0
98	0
99	0
98	0
89	0
92	0
98	0
89	0
95	0
95	0
92	0
94	0
94	0
93	0
106	0
99	0
97	0
106	0
101	0
100	0
107	0
104	0
103	0
105	0
115	0
111	0
113	0
111	0
104	0
106	0
107	0
106	0
114	0
111	0
110	0
116	0
114	0
112	0
118	0
115	0
114	0
119	0
117	0
116	0
118	0
130	0
129	0
127	0
125	0
121	0
145	0
134	0
139	0
131	0
134	0
136	0
134	0
129	0
117	0
119	0
117	0
121	0
120	0
128	0
133	0
131	0
125	0
129	0
144	0
141	0
147	0
141	0
145	0
137	0
140	0
147	0
145	0
133	0
141	0
129	0
135	0
134	0
133	0
135	0
140	0
143	0
144	0
133	0
140	0
134	0
138	0
148	0
156	0
156	0
156	0
167	0
151	0
147	0
143	0
162	0
156	0
158	0
146	0
147	0
145	0
147	0
145	0
147	0
149	0
145	0
145	0
147	0
145	0
147	0
149	0
146	0
147	0
148	0
146	0
148	0
151	0
145	0
148	0
149	0
154	0
157	0
156	0
171	0
171	0
179	0
170	0
170	0
168	0
169	0
173	0
157	0
159	0
164	0
156	0
161	0
160	0
159	0
161	0
163	0
173	0
169	0
168	0
174	0
170	0
171	0
180	0
187	0
181	0
175	0
178	0
172	0
166	0
154	0
157	0
158	0
169	0
167	0
169	0
173	0
171	0
168	0
185	0
188	0
182	0
181	0
180	0
187	0
181	0
185	0
169	0
172	0
177	0
168	0
173	0
174	0
171	0
173	0
172	0
171	0
184	0
178	0
176	0
185	0
180	0
179	0
186	0
182	0
181	0
183	0
185	0
197	0
193	0
192	0
201	0
202	0
191	0
185	0
185	0
191	0
192	0
194	0
181	0
193	0
185	0
186	0
184	0
186	0
189	0
185	0
185	0
186	0
184	0
186	0
188	0
185	0
186	0
188	0
186	0
188	0
192	0
184	0
187	0
189	0
204	0
195	0
194	0
203	0
198	0
196	0
194	0
195	0
197	0
190	0
182	0
184	0
185	0
201	0
196	0
195	0
186	0
196	0
184	0
192	0
193	0
191	0
185	0
188	0
189	0
191	0
175	0
177	0
193	0
190	0
185	0
177	0
179	0
177	0
179	0
181	0
177	0
177	0
179	0
177	0
179	0
181	0
178	0
179	0
180	0
178	0
180	0
185	0
177	0
180	0
188	0
184	0
171	0
178	0
169	0
172	0
173	0
172	0
173	0
176	0
173	0
172	0
173	0
172	0
173	0
175	0
173	0
173	0
174	0
173	0
174	0
174	0
173	0
175	0
177	0
190	0
186	0
185	0
194	0
195	0
191	0
189	0
189	0
197	0
203	0
207	0
208	0
197	0
200	0
195	0
205	0
200	0
196	0
188	0
192	0
182	0
189	0
183	0
195	0
188	0
190	0
187	0
188	0
189	0
187	0
189	0
192	0
188	0
188	0
189	0
187	0
189	0
191	0
188	0
189	0
191	0
189	0
191	0
194	0
188	0
191	0
201	0
208	0
201	0
196	0
189	0
188	0
178	0
193	0
182	0
178	0
177	0
177	0
178	0
182	0
181	0
175	0
175	0
175	0
178	0
182	0
182	0
176	0
176	0
176	0
176	0
180	0
180	0
174	0
174	0
174	0
178	0
182	0
182	0
176	0
176	0
176	0
177	0
181	0
181	0
175	0
175	0
175	0
177	0
181	0
181	0
175	0
175	0
175	0
178	0
190	0
194	0
196	0
194	0
188	0
196	0
190	0
194	0
179	0
177	0
176	0
179	0
175	0
174	0
176	0
175	0
178	0
177	0
175	0
178	0
177	0
180	0
175	0
174	0
176	0
175	0
178	0
178	0
175	0
178	0
177	0
180	0
176	0
175	0
178	0
177	0
179	0
177	0
175	0
179	0
181	0
183	0
190	0
188	0
188	0
190	0
189	0
196	0
190	0
193	0
187	0
189	0
185	0
178	0
170	0
173	0
175	0
183	0
183	0
182	0
187	0
185	0
182	0
190	0
186	0
193	0
188	0
190	0
199	0
204	0
211	0
199	0
202	0
201	0
210	0
211	0
205	0
204	0
214	0
203	0
205	0
190	0
192	0
212	0
205	0
200	0
192	0
194	0
192	0
194	0
196	0
192	0
192	0
194	0
192	0
194	0
196	0
193	0
194	0
195	0
193	0
195	0
200	0
192	0
195	0
204	0
200	0
189	0
192	0
184	0
191	0
190	0
189	0
191	0
193	0
206	0
202	0
201	0
208	0
207	0
205	0
201	0
199	0
197	0
198	0
213	0
212	0
201	0
203	0
201	0
209	0
207	0
196	0
189	0
194	0
186	0
194	0
191	0
211	0
200	0
201	0
199	0
202	0
205	0
198	0
201	0
209	0
213	0
208	0
204	0
201	0
196	0
186	0
194	0
183	0
186	0
185	0
185	0
186	0
182	0
181	0
183	0
183	0
183	0
186	0
196	0
203	0
201	0
200	0
196	0
210	0
198	0
202	0
194	0
192	0
191	0
194	0
191	0
189	0
194	0
196	0
197	0
200	0
197	0
197	0
199	0
198	0
207	0
198	0
203	0
193	0
195	0
191	0
186	0
174	0
177	0
179	0
187	0
187	0
186	0
191	0
189	0
186	0
197	0
191	0
204	0
195	0
198	0
204	0
211	0
218	0
214	0
207	0
206	0
208	0
211	0
204	0
205	0
209	0
214	0
210	0
212	0
207	0
200	0
203	0
202	0
208	0
194	0
192	0
192	0
184	0
184	0
187	0
188	0
188	0
187	0
187	0
186	0
186	0
188	0
186	0
186	0
186	0
186	0
186	0
185	0
185	0
184	0
184	0
188	0
185	0
185	0
186	0
186	0
186	0
185	0
185	0
203	0
198	0
186	0
202	0
198	0
199	0
192	0
192	0
194	0
193	0
194	0
196	0
193	0
194	0
194	0
192	0
195	0
194	0
191	0
190	0
192	0
191	0
193	0
193	0
191	0
191	0
191	0
190	0
194	0
196	0
190	0
190	0
192	0
191	0
192	0
191	0
191	0
192	0
192	0
200	0
205	0
208	0
198	0
200	0
210	0
205	0
205	0
206	0
211	0
208	0
207	0
208	0
211	0
203	0
200	0
200	0
197	0
205	0
202	0
211	0
204	0
206	0
199	0
191	0
193	0
195	0
211	0
206	0
205	0
196	0
199	0
199	0
206	0
207	0
206	0
200	0
203	0
204	0
206	0
190	0
192	0
206	0
207	0
205	0
197	0
201	0
193	0
196	0
204	0
200	0
187	0
193	0
185	0
192	0
191	0
190	0
192	0
194	0
207	0
203	0
202	0
211	0
212	0
210	0
206	0
206	0
212	0
208	0
217	0
218	0
207	0
210	0
205	0
216	0
204	0
200	0
193	0
194	0
186	0
193	0
188	0
200	0
193	0
195	0
193	0
195	0
197	0
191	0
194	0
204	0
210	0
205	0
197	0
192	0
191	0
181	0
197	0
185	0
182	0
180	0
180	0
181	0
186	0
184	0
178	0
178	0
178	0
181	0
193	0
196	0
200	0
198	0
192	0
199	0
193	0
197	0
184	0
182	0
181	0
183	0
181	0
179	0
183	0
185	0
187	0
194	0
192	0
192	0
194	0
193	0
198	0
189	0
192	0
186	0
188	0
184	0
177	0
169	0
172	0
174	0
182	0
182	0
181	0
186	0
184	0
181	0
189	0
185	0
192	0
187	0
189	0
197	0
204	0
211	0
199	0
202	0
201	0
210	0
211	0
205	0
204	0
214	0
203	0
205	0
190	0
192	0
212	0
205	0
203	0
195	0
199	0
191	0
194	0
203	0
199	0
186	0
192	0
184	0
191	0
190	0
189	0
191	0
193	0
206	0
202	0
201	0
208	0
207	0
205	0
201	0
199	0
197	0
198	0
213	0
212	0
201	0
203	0
201	0
209	0
207	0
196	0
189	0
194	0
186	0
194	0
191	0
211	0
200	0
201	0
199	0
202	0
205	0
198	0
201	0
209	0
213	0
208	0
204	0
201	0
196	0
186	0
194	0
183	0
186	0
185	0
185	0
186	0
182	0
181	0
183	0
183	0
183	0
186	0
196	0
203	0
201	0
200	0
196	0
210	0
198	0
202	0
194	0
192	0
191	0
194	0
191	0
189	0
194	0
196	0
197	0
200	0
197	0
197	0
199	0
198	0
207	0
198	0
203	0
193	0
195	0
191	0
186	0
174	0
177	0
179	0
187	0
187	0
186	0
191	0
189	0
186	0
197	0
191	0
204	0
195	0
198	0
204	0
211	0
218	0
214	0
207	0
206	0
208	0
211	0
204	0
205	0
209	0
214	0
210	0
212	0
207	0
200	0
203	0
202	0
208	0
194	0
192	0
192	0
184	0
184	0
187	0
188	0
188	0
187	0
187	0
186	0
186	0
188	0
186	0
186	0
186	0
186	0
186	0
185	0
185	0
184	0
184	0
188	0
185	0
185	0
186	0
186	0
186	0
185	0
185	0
203	0
198	0
186	0
202	0
198	0
199	0
193	0
194	0
195	0
193	0
195	0
196	0
194	0
194	0
194	0
192	0
195	0
194	0
191	0
190	0
192	0
191	0
193	0
193	0
192	0
193	0
192	0
190	0
195	0
196	0
191	0
190	0
192	0
191	0
192	0
191	0
191	0
192	0
192	0
200	0
205	0
208	0
198	0
200	0
210	0
205	0
205	0
206	0
211	0
208	0
207	0
208	0
211	0
203	0
200	0
200	0
197	0
205	0
202	0
211	0
204	0
206	0
199	0
191	0
193	0
195	0
211	0
206	0
205	0
196	0
199	0
198	0
206	0
213	0
209	0
202	0
205	0
206	0
207	0
192	0
195	0
212	0
209	0
208	0
200	0
203	0
195	0
198	0
208	0
203	0
190	0
196	0
188	0
195	0
195	0
194	0
196	0
198	0
210	0
206	0
205	0
212	0
211	0
203	0
208	0
206	0
212	0
208	0
218	0
217	0
206	0
207	0
206	0
217	0
208	0
197	0
190	0
195	0
187	0
195	0
192	0
212	0
201	0
203	0
201	0
203	0
206	0
199	0
202	0
210	0
214	0
208	0
204	0
202	0
196	0
187	0
194	0
183	0
187	0
186	0
186	0
187	0
184	0
183	0
185	0
185	0
185	0
188	0
197	0
204	0
202	0
201	0
196	0
211	0
199	0
203	0
196	0
194	0
193	0
195	0
192	0
190	0
195	0
197	0
199	0
202	0
198	0
198	0
200	0
200	0
197	0
198	0
202	0
192	0
193	0
189	0
184	0
172	0
175	0
178	0
186	0
186	0
185	0
189	0
187	0
184	0
196	0
190	0
203	0
194	0
196	0
202	0
209	0
217	0
213	0
206	0
205	0
206	0
209	0
202	0
203	0
208	0
213	0
208	0
211	0
204	0
198	0
201	0
201	0
207	0
193	0
191	0
191	0
183	0
183	0
186	0
187	0
186	0
185	0
185	0
184	0
184	0
186	0
184	0
184	0
184	0
184	0
185	0
184	0
184	0
183	0
183	0
186	0
183	0
183	0
184	0
185	0
184	0
183	0
183	0
201	0
196	0
184	0
200	0
197	0
199	0
192	0
193	0
195	0
193	0
195	0
195	0
193	0
193	0
194	0
192	0
195	0
193	0
190	0
189	0
191	0
190	0
192	0
194	0
190	0
190	0
190	0
189	0
193	0
193	0
189	0
189	0
191	0
190	0
191	0
190	0
190	0
191	0
191	0
200	0
205	0
208	0
198	0
200	0
210	0
205	0
205	0
206	0
211	0
208	0
207	0
207	0
211	0
203	0
200	0
200	0
197	0
205	0
202	0
210	0
204	0
206	0
199	0
191	0
193	0
194	0
210	0
205	0
204	0
195	0
198	0
198	0
206	0
213	0
209	0
202	0
205	0
206	0
207	0
192	0
195	0
212	0
209	0
208	0
200	0
203	0
195	0
198	0
208	0
203	0
190	0
196	0
188	0
195	0
195	0
194	0
196	0
198	0
210	0
206	0
205	0
212	0
211	0
203	0
208	0
206	0
212	0
208	0
218	0
217	0
206	0
207	0
206	0
217	0
208	0
197	0
190	0
195	0
187	0
195	0
192	0
212	0
201	0
203	0
201	0
203	0
206	0
199	0
202	0
210	0
214	0
208	0
204	0
202	0
196	0
187	0
192	0
183	0
187	0
186	0
186	0
187	0
184	0
183	0
185	0
185	0
185	0
188	0
197	0
204	0
202	0
201	0
196	0
211	0
199	0
203	0
196	0
194	0
193	0
195	0
192	0
190	0
195	0
197	0
199	0
202	0
198	0
198	0
200	0
200	0
197	0
198	0
202	0
192	0
193	0
189	0
184	0
172	0
175	0
178	0
186	0
186	0
185	0
189	0
187	0
184	0
196	0
190	0
203	0
194	0
196	0
202	0
209	0
217	0
213	0
206	0
205	0
206	0
209	0
202	0
203	0
208	0
213	0
208	0
211	0
204	0
198	0
201	0
201	0
207	0
193	0
191	0
191	0
183	0
183	0
186	0
187	0
186	0
185	0
185	0
184	0
184	0
186	0
184	0
184	0
184	0
184	0
185	0
184	0
184	0
183	0
183	0
186	0
183	0
183	0
184	0
185	0
184	0
183	0
183	0
201	0
196	0
184	0
200	0
197	0
199	0
192	0
193	0
195	0
193	0
195	0
195	0
193	0
193	0
194	0
192	0
195	0
193	0
190	0
189	0
191	0
190	0
192	0
194	0
190	0
190	0
190	0
189	0
193	0
193	0
189	0
189	0
191	0
190	0
191	0
190	0
190	0
191	0
191	0
200	0
205	0
208	0
198	0
200	0
210	0
205	0
205	0
206	0
211	0
208	0
207	0
207	0
211	0
203	0
200	0
200	0
197	0
205	0
202	0
210	0
204	0
206	0
199	0
191	0
193	0
194	0
210	0
205	0
204	0
195	0
200	0
199	0
206	0
207	0
206	0
200	0
203	0
204	0
206	0
190	0
192	0
206	0
207	0
205	0
197	0
201	0
193	0
196	0
204	0
200	0
187	0
193	0
185	0
193	0
191	0
190	0
192	0
194	0
207	0
203	0
202	0
211	0
212	0
210	0
206	0
206	0
212	0
209	0
218	0
219	0
208	0
211	0
206	0
217	0
204	0
200	0
193	0
194	0
186	0
193	0
188	0
200	0
193	0
195	0
193	0
196	0
197	0
191	0
194	0
204	0
210	0
205	0
197	0
192	0
191	0
181	0
197	0
186	0
185	0
182	0
182	0
183	0
188	0
185	0
179	0
179	0
179	0
182	0
193	0
196	0
200	0
198	0
192	0
200	0
194	0
198	0
185	0
183	0
182	0
184	0
182	0
180	0
184	0
186	0
188	0
195	0
193	0
193	0
195	0
194	0
199	0
190	0
192	0
186	0
188	0
184	0
177	0
169	0
172	0
174	0
182	0
182	0
181	0
186	0
184	0
181	0
189	0
185	0
192	0
187	0
189	0
197	0
204	0
211	0
199	0
202	0
201	0
210	0
211	0
205	0
204	0
214	0
203	0
205	0
190	0
192	0
212	0
205	0
203	0
196	0
199	0
191	0
194	0
203	0
199	0
186	0
192	0
184	0
191	0
190	0
189	0
191	0
193	0
206	0
202	0
201	0
208	0
207	0
205	0
201	0
199	0
197	0
198	0
213	0
212	0
201	0
203	0
201	0
209	0
207	0
196	0
189	0
194	0
186	0
194	0
191	0
211	0
200	0
201	0
199	0
202	0
205	0
198	0
201	0
209	0
213	0
208	0
204	0
201	0
196	0
186	0
192	0
183	0
186	0
185	0
185	0
186	0
182	0
181	0
183	0
183	0
183	0
186	0
196	0
203	0
201	0
200	0
196	0
210	0
198	0
202	0
194	0
192	0
191	0
194	0
191	0
189	0
194	0
196	0
197	0
200	0
197	0
197	0
199	0
198	0
207	0
198	0
203	0
193	0
195	0
191	0
186	0
174	0
177	0
179	0
187	0
187	0
186	0
191	0
189	0
186	0
197	0
191	0
204	0
195	0
198	0
204	0
211	0
218	0
214	0
207	0
206	0
208	0
211	0
204	0
205	0
209	0
214	0
210	0
212	0
207	0
200	0
203	0
202	0
208	0
194	0
192	0
192	0
184	0
184	0
187	0
188	0
188	0
187	0
187	0
186	0
186	0
188	0
186	0
186	0
186	0
186	0
186	0
185	0
185	0
184	0
184	0
188	0
185	0
185	0
186	0
186	0
186	0
185	0
185	0
203	0
198	0
186	0
202	0
198	0
199	0
192	0
192	0
194	0
193	0
194	0
194	0
193	0
194	0
194	0
192	0
195	0
194	0
191	0
190	0
192	0
191	0
193	0
195	0
191	0
191	0
191	0
190	0
194	0
194	0
190	0
190	0
192	0
191	0
192	0
191	0
191	0
192	0
192	0
200	0
205	0
208	0
198	0
200	0
210	0
205	0
205	0
206	0
211	0
208	0
207	0
208	0
211	0
203	0
200	0
200	0
197	0
205	0
202	0
211	0
204	0
206	0
199	0
191	0
193	0
195	0
211	0
206	0
205	0
196	0
199	0
198	0
206	0
213	0
209	0
202	0
205	0
206	0
207	0
192	0
195	0
212	0
209	0
208	0
200	0
203	0
195	0
198	0
208	0
203	0
190	0
196	0
188	0
195	0
195	0
194	0
196	0
198	0
210	0
206	0
205	0
212	0
211	0
203	0
208	0
206	0
212	0
208	0
218	0
217	0
206	0
207	0
206	0
217	0
208	0
197	0
190	0
195	0
187	0
195	0
192	0
212	0
201	0
203	0
201	0
203	0
206	0
199	0
202	0
210	0
214	0
208	0
204	0
202	0
196	0
187	0
194	0
183	0
187	0
186	0
186	0
187	0
184	0
183	0
185	0
185	0
185	0
188	0
197	0
204	0
202	0
201	0
196	0
211	0
199	0
203	0
196	0
194	0
193	0
195	0
192	0
190	0
195	0
197	0
199	0
202	0
198	0
198	0
200	0
200	0
197	0
198	0
202	0
192	0
193	0
189	0
184	0
172	0
175	0
178	0
186	0
186	0
185	0
189	0
187	0
184	0
196	0
190	0
203	0
194	0
196	0
202	0
209	0
217	0
213	0
206	0
205	0
206	0
209	0
202	0
203	0
208	0
213	0
208	0
211	0
204	0
198	0
201	0
201	0
207	0
193	0
191	0
191	0
183	0
183	0
186	0
187	0
186	0
185	0
185	0
184	0
184	0
186	0
184	0
184	0
184	0
184	0
185	0
184	0
184	0
183	0
183	0
186	0
183	0
183	0
184	0
185	0
184	0
183	0
183	0
201	0
196	0
184	0
200	0
197	0
197	0
192	0
193	0
195	0
193	0
195	0
193	0
193	0
193	0
194	0
192	0
195	0
193	0
190	0
189	0
191	0
190	0
192	0
194	0
190	0
190	0
190	0
189	0
193	0
193	0
189	0
189	0
191	0
190	0
191	0
190	0
190	0
191	0
191	0
200	0
205	0
208	0
198	0
200	0
210	0
205	0
205	0
206	0
211	0
208	0
207	0
207	0
211	0
203	0
200	0
200	0
197	0
205	0
202	0
210	0
204	0
206	0
199	0
191	0
193	0
194	0
210	0
205	0
204	0
195	0
198	0
198	0
206	0
213	0
209	0
202	0
205	0
206	0
207	0
192	0
195	0
212	0
209	0
208	0
200	0
203	0
195	0
198	0
208	0
203	0
190	0
196	0
188	0
195	0
195	0
194	0
196	0
198	0
210	0
206	0
205	0
212	0
211	0
203	0
208	0
206	0
212	0
208	0
218	0
217	0
206	0
207	0
206	0
217	0
208	0
197	0
190	0
195	0
187	0
195	0
192	0
212	0
201	0
203	0
201	0
203	0
206	0
199	0
202	0
210	0
214	0
208	0
204	0
202	0
196	0
187	0
192	0
183	0
187	0
186	0
186	0
187	0
184	0
183	0
185	0
185	0
185	0
188	0
197	0
204	0
202	0
201	0
196	0
211	0
199	0
203	0
196	0
194	0
193	0
195	0
192	0
190	0
195	0
197	0
199	0
202	0
198	0
198	0
200	0
200	0
197	0
198	0
202	0
192	0
193	0
189	0
184	0
172	0
175	0
178	0
186	0
186	0
185	0
189	0
187	0
184	0
196	0
190	0
203	0
194	0
196	0
202	0
209	0
217	0
213	0
206	0
205	0
206	0
209	0
202	0
203	0
208	0
213	0
208	0
211	0
204	0
198	0
201	0
201	0
207	0
193	0
191	0
191	0
183	0
183	0
186	0
187	0
186	0
185	0
185	0
184	0
184	0
186	0
184	0
184	0
184	0
184	0
185	0
184	0
184	0
183	0
183	0
186	0
183	0
183	0
184	0
185	0
184	0
183	0
183	0
201	0
196	0
184	0
200	0
197	0
199	0
192	0
193	0
195	0
193	0
195	0
193	0
193	0
193	0
194	0
192	0
195	0
193	0
192	0
192	0
194	0
192	0
193	0
193	0
192	0
192	0
192	0
190	0
195	0
193	0
190	0
189	0
191	0
190	0
191	0
190	0
190	0
191	0
191	0
200	0
205	0
208	0
198	0
197	0
201	0
195	0
194	0
196	0
198	0
209	0
203	0
203	0
205	0
210	0
206	0
205	0
206	0
209	0
202	0
199	0
199	0
196	0
204	0
201	0
210	0
204	0
206	0
199	0
191	0
193	0
194	0
210	0
205	0
204	0
195	0
200	0
199	0
206	0
207	0
206	0
200	0
203	0
204	0
206	0
190	0
192	0
205	0
206	0
204	0
197	0
201	0
193	0
196	0
204	0
200	0
187	0
193	0
185	0
194	0
191	0
190	0
192	0
194	0
207	0
203	0
202	0
211	0
212	0
210	0
206	0
206	0
212	0
209	0
218	0
219	0
208	0
211	0
206	0
217	0
204	0
200	0
193	0
194	0
186	0
193	0
188	0
200	0
193	0
195	0
193	0
197	0
197	0
191	0
194	0
204	0
210	0
205	0
197	0
192	0
191	0
181	0
196	0
186	0
186	0
182	0
182	0
183	0
189	0
185	0
179	0
179	0
179	0
182	0
193	0
196	0
200	0
198	0
192	0
200	0
194	0
198	0
185	0
183	0
182	0
184	0
182	0
180	0
184	0
186	0
188	0
195	0
193	0
193	0
195	0
194	0
199	0
190	0
192	0
186	0
188	0
184	0
177	0
169	0
172	0
174	0
182	0
182	0
181	0
186	0
184	0
181	0
189	0
185	0
